run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:max,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:timeavg,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,queueBitLength:timeavg,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPackets:count,,,1000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPackets:count,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPacketLengths:sum,,,1024000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPackets:count,,,1000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPackets:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPackets:count,source,packetPushStarted,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPackets:count,title,"incoming packets, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPackets:count,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPacketLengths:sum,,,1024000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].queue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,transmissionState:timeavg,,,5.4000000000001e-06,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,transmissionState:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,transmissionState:timeavg,recordingmode,timeavg,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,transmissionState:timeavg,source,transmissionStateChanged,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,transmissionState:timeavg,title,"tx state, timeavg",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:count,source,rxPkOk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:count,title,"packets received OK, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:count,,,1000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:count,source,packetSentToLower,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:count,title,"packets transmitted, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:sum(packetBytes),,,135000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:count,,,1000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),,,128000,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0].ppp,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ppp[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:count,,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:count,source,packetDropReasonIsAddressResolutionFailed(packetDropped),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:count,title,"packet drop: address resolution failed, count",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),,,0,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.server.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),source,packetDropReasonIsAddressResolutionFailed(packetDropped),,,,,,,,,,,
